time,low_BTC,high_BTC,open_BTC,close_BTC,volume_BTC,BTC_return,low_DASH,high_DASH,open_DASH,close_DASH,volume_DASH,DASH_return,low_ETH,high_ETH,open_ETH,close_ETH,volume_ETH,ETH_return
2020-01-01,7136.05,7238.14,7165.72,7174.33,3350.63004888,0.12015540657463133,40.544,42.5,40.828,41.806,2795.72382276,2.3954149113353442,128.12,132.68,128.54,130.19,57512.49500629,1.2836471137389185
2020-01-02,6903.0,7186.18,7174.33,6945.02,8010.92738748,-3.19625665393144,38.461,41.803,41.803,39.831,3261.58323526,-4.717364782431869,125.83,130.18,130.14,126.81,49211.56901537,-2.558782849239269
2020-01-03,6854.67,7401.2,6945.02,7334.45,14056.39238489,5.607327264716291,39.825,44.062,39.943,43.704,5208.88486787,9.41591768269785,125.52,134.93,126.81,134.17,88651.89284841,5.803958678337659
2020-01-04,7263.32,7398.0,7334.45,7348.63,4742.46620989,0.1933341968382127,42.667,47.395,43.76,46.285,5361.81558843,5.770109689213891,132.5,135.75,134.17,134.14,31254.84712421,-0.022359692926884653
2020-01-05,7312.22,7488.87,7348.63,7355.4,5942.01494574,0.0921260153252991,45.03,64.49,46.039,51.006,42639.81322942,10.788679163318053,134.14,138.97,134.14,135.31,45353.69311227,0.8722230505442194
2020-01-06,7343.17,7805.0,7355.4,7764.63,11770.42968139,5.563667509584801,50.723,57.75,51.052,56.793,28718.42259489,11.24539685027031,134.78,144.51,135.31,144.19,91523.60992709,6.562707856034288
2020-01-07,7723.0,8216.0,7764.63,8158.52,19857.45754518,5.072875333402883,53.182,57.749,56.793,54.472,16806.11706837,-4.086771257021108,138.79,145.25,144.2,143.08,96525.42253821,-0.7766990291261971
2020-01-08,7845.0,8469.39,8160.01,8045.51,23927.67532995,-1.4031845549208886,50.934,56.933,54.614,52.463,15669.26736603,-3.938550554802791,137.03,148.0,143.08,140.6,101682.09291578,-1.7332960581492998
2020-01-09,7744.48,8048.67,8047.75,7813.78,9477.65983784,-2.907272218943186,49.601,53.1,52.178,50.621,6469.32498128,-2.984016252060246,135.12,141.38,140.64,137.71,61184.99933797,-2.0833333333333184
2020-01-10,7671.0,8199.77,7813.78,8198.09,13419.69851238,4.918362175541165,49.7,57.212,50.513,56.81,11005.20266387,12.466097836200591,135.26,145.81,137.72,144.72,137620.99823131,5.082776648271856
2020-01-11,8000.01,8290.0,8198.09,8020.0,7557.36879269,-2.1723352634577098,55.648,68.315,56.931,63.5,39601.40573527,11.538529096625746,142.0,148.0,144.89,142.63,52850.50876755,-1.5598039892332052
2020-01-12,7963.25,8185.0,8017.47,8180.81,3920.74009838,2.037301043845504,61.364,67.99,63.0,66.321,18397.5236828,5.271428571428568,141.83,146.6,142.51,146.6,35450.66532334,2.869974036909693
2020-01-13,8041.95,8195.81,8180.81,8104.5,6678.02840315,-0.9327927185694375,63.591,71.548,66.155,69.464,17205.10208728,5.001889501927288,142.1,147.0,146.55,143.51,44072.65864059,-2.0743773456158445
2020-01-14,8105.23,8893.69,8105.6,8815.69,27075.8082207,8.76048657718121,69.392,91.059,69.707,88.944,82586.21991684,27.596941483638677,143.45,170.83,143.5,165.76,258408.61594025,15.512195121951214
2020-01-15,8550.0,8900.0,8812.58,8808.81,14977.61979023,-0.042779753488767606,88.46,144.996,89.156,132.004,184294.55690169,48.05958095921753,159.13,172.18,165.74,166.29,165292.68609565,0.3318450585253909
2020-01-16,8580.0,8850.0,8808.81,8714.76,9265.76423506,-1.0676811056203876,112.452,134.25,132.973,127.064,79884.08996162,-4.443759259398539,158.17,167.28,166.27,163.93,88188.75031049,-1.4073494917904632
2020-01-17,8665.67,9013.0,8714.77,8899.42,15447.36512517,2.11881667559786,108.27,127.652,127.003,112.737,58396.6953576,-11.232805524278959,162.01,174.52,164.0,169.59,134919.66648757,3.4085365853658556
2020-01-18,8800.1,8980.0,8899.42,8909.32,5600.21827844,0.11124320461333026,96.104,116.706,113.501,101.47,51193.99959875,-10.59990660875235,164.92,179.32,169.54,174.06,113052.32285408,2.6660375132712106
2020-01-19,8465.0,9194.99,8908.95,8697.53,15218.51476182,-2.373119166680698,91.338,109.456,101.506,105.203,44630.19028112,3.642149232557684,161.7,178.0,174.05,166.75,113433.68959115,-4.194197069807533
2020-01-20,8504.06,8734.84,8697.53,8628.89,5605.80561385,-0.7891895745113985,100.0,115.25,105.101,108.92,44010.35599448,3.6336476341804573,161.1,169.3,166.67,166.68,66340.77435099,0.005999880002411548
2020-01-21,8465.0,8774.31,8628.89,8722.03,7520.65103045,1.0793972341749778,104.252,114.199,108.926,110.07,21263.45580904,1.0502543010851324,164.28,170.0,166.66,169.19,61518.4955582,1.5180607224288978
