date,price_treasury,price_oil,price_S&P,price_gold,BTC_return,DASH_return,ETH_return,close_BTC,close_DASH,close_ETH,Daily_Death_Global,Daily_Infection_Global,topic_ratio,exposure_ratio,panic_index
2020-01-02,1.877,61.18,3257.85,1572.1,-3.19625665393144,-4.717364782431869,-2.558782849239269,6945.02,39.831,126.81,0.0,0.0,0.0,0.0,0.0
2020-01-03,1.793,63.05,3234.85,1596.4,5.607327264716291,9.41591768269785,5.803958678337659,7334.45,43.704,134.17,0.0,0.0,0.0,0.0,0.0
2020-01-06,1.809,63.27,3246.28,1613.3,5.563667509584801,11.24539685027031,6.562707856034288,7764.63,56.793,144.19,0.0,0.0,0.0,0.0,0.0
2020-01-07,1.811,62.7,3237.18,1618.7,5.072875333402883,-4.086771257021108,-0.7766990291261971,8158.52,54.472,143.08,0.0,0.0,0.0,0.0,0.0
2020-01-08,1.874,59.61,3253.05,1603.8,-1.4031845549208886,-3.938550554802791,-1.7332960581492998,8045.51,52.463,140.6,0.0,0.0,0.0,0.0,0.0
2020-01-09,1.855,59.56,3274.7,1597.8,-2.907272218943186,-2.984016252060246,-2.0833333333333184,7813.78,50.621,137.71,0.0,0.0,0.0,0.0,0.0
2020-01-10,1.82,59.04,3265.35,1603.3,4.918362175541165,12.466097836200593,5.082776648271856,8198.09,56.81,144.72,0.0,0.0,0.0,0.0,0.0
2020-01-13,1.848,58.08,3288.13,1593.7,-0.9327927185694376,5.001889501927288,-2.0743773456158445,8104.5,69.464,143.51,0.0,0.0,0.0,0.0,0.0
2020-01-14,1.813,58.23,3283.15,1587.5,8.76048657718121,27.59694148363868,15.512195121951214,8815.69,88.944,165.76,0.0,0.0,0.0,0.0,0.0
2020-01-15,1.786,57.81,3289.29,1596.6,-0.0427797534887676,48.05958095921753,0.3318450585253909,8808.81,132.004,166.29,0.0,0.0,0.0,0.0,0.0
2020-01-16,1.809,58.52,3316.81,1593.0,-1.0676811056203876,-4.443759259398539,-1.4073494917904632,8714.76,127.064,163.93,0.0,0.0,0.0,0.0,0.0
2020-01-17,1.825,58.54,3329.62,1603.4,2.11881667559786,-11.23280552427896,3.408536585365856,8899.42,112.737,169.59,0.0,0.0,0.0,0.0,0.0
2020-01-21,1.774,58.34,3320.79,1601.0,1.0793972341749778,1.0502543010851324,1.5180607224288978,8722.03,110.07,169.19,0.0,0.0,0.0,0.0,0.0
2020-01-22,1.769,56.74,3321.75,1599.7,-0.7068308639158711,-2.334396902015337,-0.9510307755921704,8660.38,107.439,167.68,0.0,0.0,0.0,0.0,0.0
2020-01-23,1.731,55.59,3325.54,1608.3,-3.177227789080847,-4.851965264656889,-3.177726107434558,8385.22,102.228,162.4,1.0,98.0,0.0,0.0,0.0
2020-01-24,1.686,54.19,3295.47,1615.4,0.5014781979223072,-2.1604607423721203,-0.1169302726321605,8427.26,100.4,162.3,8.0,286.0,0.0,0.0,0.0
2020-01-27,1.613,53.14,3243.63,1620.8,3.5015706806282623,1.5310393245785434,1.3068385248836365,8895.96,112.802,169.77,26.0,809.0,1.22,4.19,1.34
