date,price_oil,open_oil,high_oil,low_oil,volume_oil,change%_oil
2020-04-27,12.78,16.84,16.98,11.88,623.20K,-24.56%
2020-04-24,16.94,16.78,17.97,15.64,600.22K,2.67%
2020-04-23,16.5,14.2,18.26,13.35,833.58K,19.74%
2020-04-22,13.78,13.12,16.18,10.26,1.24M,37.66%
2020-04-21,10.01,-14.0,13.86,-16.74,18.44K,-126.60%
2020-04-20,-37.63,17.73,17.85,-40.32,247.95K,-305.97%
2020-04-17,18.27,20.0,20.22,17.31,240.63K,-8.05%
2020-04-16,19.87,20.15,20.53,19.42,350.94K,0.00%
2020-04-15,19.87,20.72,20.89,19.2,544.80K,-1.19%
2020-04-14,20.11,22.36,23.08,19.95,785.48K,-10.26%
2020-04-13,22.41,24.6,24.74,22.03,775.12K,-1.54%
2020-04-09,22.76,26.28,28.36,22.57,1.12M,-9.29%
2020-04-08,25.09,24.3,26.45,23.74,823.55K,6.18%
2020-04-07,23.63,26.34,27.24,23.54,797.71K,-9.39%
2020-04-06,26.08,26.09,28.24,25.28,752.71K,-7.97%
2020-04-03,28.34,24.81,29.13,23.52,1.01M,11.93%
2020-04-02,25.32,21.22,27.39,20.76,1.10M,24.67%
2020-04-01,20.31,20.1,21.55,19.9,703.29K,-0.83%
2020-03-31,20.48,20.23,21.89,20.01,660.08K,1.94%
2020-03-30,20.09,20.93,20.93,19.27,758.71K,-6.60%
2020-03-27,21.51,23.29,23.44,20.88,603.12K,-4.82%
2020-03-26,22.6,24.25,24.65,22.38,633.88K,-7.72%
2020-03-25,24.49,24.37,25.24,22.91,618.73K,2.00%
2020-03-24,24.01,23.87,25.16,23.09,659.70K,2.78%
2020-03-23,23.36,22.52,24.07,20.8,852.95K,4.15%
2020-03-20,22.43,24.73,27.89,19.46,29.76K,-11.06%
2020-03-19,25.22,22.3,27.71,21.36,136.72K,23.81%
2020-03-18,20.37,26.94,27.22,20.06,309.48K,-24.42%
2020-03-17,26.95,28.69,30.3,26.63,545.82K,-6.10%
2020-03-16,28.7,33.75,33.75,28.1,698.83K,-9.55%
2020-03-13,31.73,30.77,33.87,30.33,743.13K,0.73%
2020-03-12,31.5,33.07,33.63,30.02,1.03M,-4.49%
2020-03-11,32.98,34.62,36.35,32.56,874.65K,-4.02%
2020-03-10,34.36,30.37,35.02,30.2,1.06M,10.38%
2020-03-09,31.13,32.87,34.88,27.34,1.77M,-24.59%
2020-03-06,41.28,46.09,46.38,41.05,1.28M,-10.07%
2020-03-05,45.9,47.13,47.57,45.65,704.59K,-1.88%
2020-03-04,46.78,46.94,48.41,46.65,745.86K,-0.85%
2020-03-03,47.18,47.72,48.66,46.47,1.01M,0.92%
2020-03-02,46.75,43.7,47.56,43.32,949.47K,4.45%
2020-02-28,44.76,46.49,47.03,43.85,1.10M,-4.95%
2020-02-27,47.09,48.63,48.78,45.88,1.01M,-3.37%
2020-02-26,48.73,50.08,50.44,48.3,884.48K,-2.34%
2020-02-25,49.9,51.37,52.02,49.69,764.99K,-2.97%
2020-02-24,51.43,52.6,52.64,50.45,765.52K,-3.65%
2020-02-21,53.38,53.74,53.86,52.55,707.56K,-0.74%
2020-02-20,53.78,53.5,54.5,53.22,30.67K,0.92%
2020-02-19,53.29,52.12,53.66,51.93,113.68K,2.38%
2020-02-18,52.05,52.23,52.41,50.88,221.77K,-0.29%
2020-02-17,52.2,52.34,52.59,52.05,-,-0.31%
2020-02-16,52.36,52.45,52.63,52.34,-,0.60%
2020-02-14,52.05,51.51,52.34,51.32,607.34K,1.23%
2020-02-13,51.42,51.72,51.96,50.6,745.40K,0.49%
2020-02-12,51.17,49.96,51.73,49.95,795.26K,2.46%
2020-02-11,49.94,49.61,50.69,49.58,725.73K,0.75%
2020-02-10,49.57,50.12,50.49,49.42,715.89K,-1.49%
2020-02-07,50.32,51.11,51.48,50.09,768.35K,-1.24%
2020-02-06,50.95,51.17,52.2,50.24,750.66K,0.39%
2020-02-05,50.75,49.51,51.88,49.47,887.95K,2.30%
2020-02-04,49.61,49.94,51.55,49.31,859.36K,-1.00%
2020-02-03,50.11,51.01,51.97,49.8,876.04K,-2.81%
2020-01-31,51.56,52.92,53.36,50.97,827.91K,-1.11%
2020-01-30,52.14,53.09,53.2,51.66,720.12K,-2.23%
2020-01-29,53.33,53.97,54.37,52.81,624.98K,-0.28%
2020-01-28,53.48,52.77,54.06,52.68,633.96K,0.64%
2020-01-27,53.14,53.7,53.71,52.13,712.88K,-1.94%
2020-01-24,54.19,55.69,55.95,53.85,586.20K,-2.52%
2020-01-23,55.59,56.11,56.27,54.77,704.00K,-2.03%
2020-01-22,56.74,58.26,58.38,56.03,620.12K,-2.74%
2020-01-21,58.34,59.17,59.73,57.68,50.18K,-0.66%
2020-01-20,58.73,59.28,59.32,58.56,-,-0.91%
2020-01-19,59.27,59.36,59.66,59.2,-,1.25%
2020-01-17,58.54,58.59,58.98,58.27,122.56K,0.03%
2020-01-16,58.52,58.1,58.87,57.56,182.87K,1.23%
2020-01-15,57.81,58.2,58.36,57.36,433.17K,-0.72%
2020-01-14,58.23,58.03,58.72,57.72,507.71K,0.26%
2020-01-13,58.08,59.04,59.27,57.91,584.00K,-1.63%
2020-01-10,59.04,59.61,59.78,58.85,596.19K,-0.87%
2020-01-09,59.56,59.99,60.31,58.66,750.93K,-0.08%
2020-01-08,59.61,62.84,65.65,59.15,1.21M,-4.93%
2020-01-07,62.7,62.91,63.15,62.11,582.65K,-0.90%
2020-01-06,63.27,63.71,64.72,62.64,724.24K,0.35%
2020-01-03,63.05,61.18,64.09,61.13,885.86K,3.06%
2020-01-02,61.18,61.6,61.6,60.64,486.87K,-0.24%
2020-01-01,61.33,61.52,61.54,61.33,-,0.44%
2019-12-31,61.06,61.68,61.88,60.63,494.54K,-1.01%
2019-12-30,61.68,61.71,62.34,61.09,427.15K,-0.06%
2019-12-27,61.72,61.73,61.97,61.24,351.90K,0.06%
2019-12-26,61.68,61.2,61.83,61.06,265.09K,0.80%
2019-12-25,61.19,61.45,61.52,61.17,-,0.13%
2019-12-24,61.11,60.63,61.16,60.47,204.54K,0.97%
2019-12-23,60.52,60.41,60.77,60.1,314.71K,0.13%
2019-12-20,60.44,61.11,61.2,60.02,552.52K,-1.27%
2019-12-19,61.22,60.86,61.47,60.79,35.46K,0.48%
2019-12-18,60.93,60.55,61.18,60.32,131.07K,-0.02%
2019-12-17,60.94,60.23,61.06,60.03,163.74K,1.21%
2019-12-16,60.21,59.87,60.34,59.71,347.40K,0.23%
2019-12-13,60.07,59.36,60.48,59.27,512.29K,1.50%
2019-12-12,59.18,58.88,59.72,58.75,530.85K,0.71%
2019-12-11,58.76,59.06,59.22,58.11,589.65K,-0.81%
2019-12-10,59.24,58.92,59.52,58.52,566.82K,0.37%
2019-12-09,59.02,59.11,59.25,58.23,511.56K,-0.30%
2019-12-06,59.2,58.32,59.85,57.7,679.61K,1.32%
2019-12-05,58.43,58.36,59.12,58.1,649.46K,0.00%
2019-12-04,58.43,56.43,58.66,56.28,760.54K,4.15%
2019-12-03,56.1,55.96,56.8,55.35,560.55K,0.25%
2019-12-02,55.96,55.47,56.67,55.42,616.42K,1.43%
2019-11-29,55.17,58.13,58.3,55.02,718.72K,-5.01%
2019-11-28,58.08,57.97,58.29,57.64,-,-0.05%
2019-11-27,58.11,58.27,58.68,57.51,454.26K,-0.51%
2019-11-26,58.41,57.92,58.56,57.76,443.82K,0.69%
2019-11-25,58.01,57.92,58.15,57.21,420.64K,0.42%
2019-11-22,57.77,58.31,58.74,57.5,508.24K,-1.38%
2019-11-21,58.58,57.0,58.67,56.6,593.53K,2.57%
2019-11-20,57.11,55.16,57.25,54.76,31.92K,3.44%
2019-11-19,55.21,56.9,57.11,55.04,121.21K,-3.23%
2019-11-18,57.05,57.88,58.09,56.55,159.33K,-1.16%
2019-11-15,57.72,56.91,57.97,56.43,375.99K,1.67%
2019-11-14,56.77,57.39,57.79,56.63,516.83K,-0.61%
2019-11-13,57.12,56.79,57.53,56.2,547.64K,0.56%
2019-11-12,56.8,56.89,57.55,56.54,586.57K,-0.11%
2019-11-11,56.86,57.4,57.4,56.25,498.98K,-0.66%
2019-11-08,57.24,57.08,57.48,55.76,636.94K,0.16%
2019-11-07,57.15,56.35,57.88,56.27,678.17K,1.42%
2019-11-06,56.35,57.26,57.85,56.11,623.26K,-1.54%
2019-11-05,57.23,56.56,57.5,56.3,435.32K,1.22%
2019-11-04,56.54,56.41,57.43,55.83,580.35K,0.60%
2019-11-01,56.2,54.15,56.33,54.07,538.12K,3.73%
2019-10-31,54.18,54.9,55.59,53.71,677.42K,-1.60%
2019-10-30,55.06,55.53,55.73,54.42,659.33K,-0.86%
2019-10-29,55.54,55.8,55.91,54.61,521.46K,-0.48%
2019-10-28,55.81,56.65,56.92,55.58,437.02K,-1.50%
